city,year,sport,discipline,event,athlete,gender,country_code,country,event_gender,medal,decade,continent,repeat_medalist,sport_group
Barcelona,1992,Aquatics,Swimming,200M Freestyle,"Holmertz, Anders",Men,Swe,Sweden,M,Silver,1990,Europe,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,400M Individual Medley,"Egerszegi, Krisztina",Women,Hun,Hungary,W,Gold,1990,Europe,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,4X100M Medley Relay,"Clarke, Stephen",Men,Can,Canada,M,Bronze,1990,North America,No,Water Sports
Barcelona,1992,Aquatics,Swimming,4X100M Freestyle Relay,"Olsen, Jon",Men,Usa,United States,M,Gold,1990,North America,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,200M Breaststroke,"Lin, Li",Women,Chn,China,W,Silver,1990,Asia,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,4X200M Freestyle Relay,"Stewart, Melvin",Men,Usa,United States,M,Bronze,1990,North America,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,100M Freestyle,"Van Almsick, Franziska",Women,Ger,Germany,W,Bronze,1990,Europe,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,4X100M Freestyle Relay,"Pyshnenko, Vladimir",Men,Eun,Unified Team,M,Silver,1990,Europe,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,4X100M Freestyle Relay,"Hudepohl, Joseph",Men,Usa,United States,M,Gold,1990,North America,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,4X200M Freestyle Relay,"Wallin, Christer",Men,Swe,Sweden,M,Silver,1990,Europe,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,4X100M Medley Relay,"Popov, Alexander",Men,Eun,Unified Team,M,Silver,1990,Europe,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,4X100M Medley Relay,"Khnykin, Pavlo",Men,Eun,Unified Team,M,Silver,1990,Europe,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,4X100M Medley Relay,"Nall, Anita",Women,Usa,United States,W,Gold,1990,North America,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,200M Breaststroke,"Nall, Anita",Women,Usa,United States,W,Bronze,1990,North America,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,4X200M Freestyle Relay,"Pyshnenko, Vladimir",Men,Eun,Unified Team,M,Gold,1990,Europe,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,4X100M Freestyle Relay,"Osygus, Simone",Women,Ger,Germany,W,Bronze,1990,Europe,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,200M Butterfly,"O'Neill, Susan",Women,Aus,Australia,W,Bronze,1990,Oceania,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,4X100M Freestyle Relay,"Torres, Dara",Women,Usa,United States,W,Gold,1990,North America,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,4X100M Medley Relay,"Choubina, Elena",Women,Eun,Unified Team,W,Bronze,1990,Europe,No,Water Sports
Barcelona,1992,Aquatics,Swimming,50M Freestyle,"Popov, Alexander",Men,Eun,Unified Team,M,Gold,1990,Europe,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,4X100M Freestyle Relay,"Ahmann-Leighton, Christine",Women,Usa,United States,W,Gold,1990,North America,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,4X100M Medley Relay,"Stewart, Melvin",Men,Usa,United States,M,Gold,1990,North America,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,200M Freestyle,"Van Almsick, Franziska",Women,Ger,Germany,W,Silver,1990,Europe,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,4X200M Freestyle Relay,"Frolander, Lars",Men,Swe,Sweden,M,Silver,1990,Europe,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,200M Individual Medley,"Czene, Attila",Men,Hun,Hungary,M,Bronze,1990,Europe,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,200M Individual Medley,"Burgess, Gregory",Men,Usa,United States,M,Silver,1990,North America,No,Water Sports
Barcelona,1992,Aquatics,Swimming,4X100M Medley Relay,"Sanders, Summer",Women,Usa,United States,W,Gold,1990,North America,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,4X100M Medley Relay,"Dörris, Jana",Women,Ger,Germany,W,Silver,1990,Europe,No,Water Sports
Barcelona,1992,Aquatics,Swimming,4X100M Freestyle Relay,"Hadding, Annette",Women,Ger,Germany,W,Bronze,1990,Europe,No,Water Sports
Barcelona,1992,Aquatics,Swimming,100M Breaststroke,"Diebel, Nelson",Men,Usa,United States,M,Gold,1990,North America,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,50M Freestyle,"Biondi, Matthew",Men,Usa,United States,M,Silver,1990,North America,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,50M Freestyle,"Yang, Wenyi",Women,Chn,China,W,Gold,1990,Asia,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,200M Backstroke,"Hase, Dagmar",Women,Ger,Germany,W,Silver,1990,Europe,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,200M Breaststroke,"Gillingham, Nick",Men,Gbr,United Kingdom,M,Bronze,1990,Europe,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,4X100M Freestyle Relay,"Zesner, Steffen",Men,Ger,Germany,M,Bronze,1990,Europe,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,4X100M Medley Relay,"Rouse, Jeff Norman",Men,Usa,United States,M,Gold,1990,North America,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,4X100M Freestyle Relay,"Jordan, Shaun",Men,Usa,United States,M,Gold,1990,North America,No,Water Sports
Barcelona,1992,Aquatics,Swimming,4X100M Freestyle Relay,"Popov, Alexander",Men,Eun,Unified Team,M,Silver,1990,Europe,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,1500M Freestyle,"Perkins, Kieren John",Men,Aus,Australia,M,Gold,1990,Oceania,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,400M Individual Medley,"Lin, Li",Women,Chn,China,W,Silver,1990,Asia,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,400M Freestyle,"Evans, Janet",Women,Usa,United States,W,Silver,1990,North America,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,4X100M Medley Relay,"Diebel, Nelson",Men,Usa,United States,M,Gold,1990,North America,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,4X100M Medley Relay,"Morales, Pablo",Men,Usa,United States,M,Gold,1990,North America,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,50M Freestyle,"Martino, Angel",Women,Usa,United States,W,Bronze,1990,North America,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,200M Individual Medley,"Sanders, Summer",Women,Usa,United States,W,Silver,1990,North America,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,100M Breaststroke,"Rozsa, Norbert",Men,Hun,Hungary,M,Silver,1990,Europe,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,800M Freestyle,"Evans, Janet",Women,Usa,United States,W,Gold,1990,North America,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,100M Breaststroke,"Rudkovskaya, Elena",Women,Eun,Unified Team,W,Gold,1990,Europe,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,4X100M Medley Relay,"Tewksbury, Mark",Men,Can,Canada,M,Bronze,1990,North America,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,4X100M Freestyle Relay,"Biondi, Matthew",Men,Usa,United States,M,Gold,1990,North America,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,4X100M Medley Relay,"Hase, Dagmar",Women,Ger,Germany,W,Silver,1990,Europe,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,4X100M Medley Relay,"Kulikov, Vladislav",Men,Eun,Unified Team,M,Silver,1990,Europe,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,4X100M Medley Relay,"Ahmann-Leighton, Christine",Women,Usa,United States,W,Gold,1990,North America,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,200M Individual Medley,"Lin, Li",Women,Chn,China,W,Gold,1990,Asia,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,4X100M Freestyle Relay,"Taianovitch, Veniamin",Men,Eun,Unified Team,M,Silver,1990,Europe,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,4X200M Freestyle Relay,"Hudepohl, Joseph",Men,Usa,United States,M,Bronze,1990,North America,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,4X200M Freestyle Relay,"Lepikov, Dmitri",Men,Eun,Unified Team,M,Gold,1990,Europe,No,Water Sports
Barcelona,1992,Aquatics,Swimming,400M Freestyle,"Hase, Dagmar",Women,Ger,Germany,W,Gold,1990,Europe,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,200M Breaststroke,"Rozsa, Norbert",Men,Hun,Hungary,M,Silver,1990,Europe,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,4X100M Freestyle Relay,"Haislett, Nicole Lee",Women,Usa,United States,W,Gold,1990,North America,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,4X200M Freestyle Relay,"Jaffe, Scott",Men,Usa,United States,M,Bronze,1990,North America,No,Water Sports
Barcelona,1992,Aquatics,Swimming,4X100M Medley Relay,"Biondi, Matthew",Men,Usa,United States,M,Gold,1990,North America,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,4X100M Freestyle Relay,"Le, Jingyi",Women,Chn,China,W,Silver,1990,Asia,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,200M Butterfly,"Loader, Danyon Joseph",Men,Nzl,New Zealand,M,Silver,1990,Oceania,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,400M Freestyle,"Lewis, Hayley Jane",Women,Aus,Australia,W,Bronze,1990,Oceania,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,4X100M Freestyle Relay,"Martino, Angel",Women,Usa,United States,W,Gold,1990,North America,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,100M Butterfly,"Morales, Pablo",Men,Usa,United States,M,Gold,1990,North America,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,4X200M Freestyle Relay,"Sadovyi, Evgueni",Men,Eun,Unified Team,M,Gold,1990,Europe,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,100M Backstroke,"Egerszegi, Krisztina",Women,Hun,Hungary,W,Gold,1990,Europe,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,400M Individual Medley,"Namesnik, Eric",Men,Usa,United States,M,Silver,1990,North America,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,4X100M Freestyle Relay,"Van Almsick, Franziska",Women,Ger,Germany,W,Bronze,1990,Europe,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,4X100M Medley Relay,"Rudkovskaya, Elena",Women,Eun,Unified Team,W,Bronze,1990,Europe,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,4X100M Freestyle Relay,"Thomas, Joel",Men,Usa,United States,M,Gold,1990,North America,No,Water Sports
Barcelona,1992,Aquatics,Swimming,400M Individual Medley,"Sanders, Summer",Women,Usa,United States,W,Bronze,1990,North America,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,4X100M Freestyle Relay,"Tappin, Ashley T",Women,Usa,United States,W,Gold,1990,North America,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,4X100M Freestyle Relay,"Jager, Thomas Michael",Men,Usa,United States,M,Gold,1990,North America,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,100M Butterfly,"Qian, Hong",Women,Chn,China,W,Gold,1990,Asia,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,4X100M Medley Relay,"Selkov, Vladimir",Men,Eun,Unified Team,M,Silver,1990,Europe,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,200M Butterfly,"Wang, Xiaohong",Women,Chn,China,W,Silver,1990,Asia,No,Water Sports
Barcelona,1992,Aquatics,Swimming,4X200M Freestyle Relay,"Olsen, Jon",Men,Usa,United States,M,Bronze,1990,North America,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,200M Butterfly,"Sanders, Summer",Women,Usa,United States,W,Gold,1990,North America,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,4X200M Freestyle Relay,"Moukhine, Jouri",Men,Eun,Unified Team,M,Gold,1990,Europe,No,Water Sports
Barcelona,1992,Aquatics,Swimming,50M Freestyle,"Jager, Thomas Michael",Men,Usa,United States,M,Bronze,1990,North America,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,100M Breaststroke,"Riley, Samantha Linette",Women,Aus,Australia,W,Bronze,1990,Oceania,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,200M Butterfly,"Esposito, Franck",Men,Fra,France,M,Bronze,1990,Europe,No,Water Sports
Barcelona,1992,Aquatics,Swimming,4X100M Freestyle Relay,"Khnykin, Pavlo",Men,Eun,Unified Team,M,Silver,1990,Europe,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,4X100M Medley Relay,"Loveless, Lea",Women,Usa,United States,W,Gold,1990,North America,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,4X100M Medley Relay,"Brendel, Daniela",Women,Ger,Germany,W,Silver,1990,Europe,No,Water Sports
Barcelona,1992,Aquatics,Swimming,4X200M Freestyle Relay,"Werner, Tommy",Men,Swe,Sweden,M,Silver,1990,Europe,No,Water Sports
Barcelona,1992,Aquatics,Swimming,100M Backstroke,"Rouse, Jeff Norman",Men,Usa,United States,M,Silver,1990,North America,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,1500M Freestyle,"Hoffmann, Jörg",Men,Ger,Germany,M,Bronze,1990,Europe,No,Water Sports
Barcelona,1992,Aquatics,Swimming,4X100M Freestyle Relay,"Tröger, Christian",Men,Ger,Germany,M,Bronze,1990,Europe,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,100M Butterfly,"Ahmann-Leighton, Christine",Women,Usa,United States,W,Silver,1990,North America,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,4X100M Freestyle Relay,"Zhuang, Yong",Women,Chn,China,W,Silver,1990,Asia,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,4X200M Freestyle Relay,"Koudriavtsev, Alexei",Men,Eun,Unified Team,M,Gold,1990,Europe,No,Water Sports
Barcelona,1992,Aquatics,Swimming,100M Backstroke,"Loveless, Lea",Women,Usa,United States,W,Bronze,1990,North America,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,4X100M Medley Relay,"Cleveland, Jonathan Thomas",Men,Can,Canada,M,Bronze,1990,North America,No,Water Sports
Barcelona,1992,Aquatics,Swimming,4X100M Medley Relay,"Ustrowski, Bettina",Women,Ger,Germany,W,Silver,1990,Europe,No,Water Sports
Barcelona,1992,Aquatics,Swimming,400M Freestyle,"Sadovyi, Evgueni",Men,Eun,Unified Team,M,Gold,1990,Europe,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,100M Backstroke,"Berkoff, David Charles",Men,Usa,United States,M,Bronze,1990,North America,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,4X100M Freestyle Relay,"Stellmach, Manuela",Women,Ger,Germany,W,Bronze,1990,Europe,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,200M Backstroke,"Selkov, Vladimir",Men,Eun,Unified Team,M,Silver,1990,Europe,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,400M Freestyle,"Holmertz, Anders",Men,Swe,Sweden,M,Bronze,1990,Europe,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,4X100M Medley Relay,"Berkoff, David Charles",Men,Usa,United States,M,Gold,1990,North America,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,4X100M Freestyle Relay,"Kielgass, Kerstin",Women,Ger,Germany,W,Bronze,1990,Europe,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,4X100M Medley Relay,"Olsen, Jon",Men,Usa,United States,M,Gold,1990,North America,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,200M Individual Medley,"Hunger, Daniela",Women,Ger,Germany,W,Bronze,1990,Europe,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,4X100M Medley Relay,"Kiritchenko, Olga",Women,Eun,Unified Team,W,Bronze,1990,Europe,No,Water Sports
Barcelona,1992,Aquatics,Swimming,100M Butterfly,"Nesty, Anthony Conrad",Men,Sur,Suriname,M,Bronze,1990,South America,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,4X100M Freestyle Relay,"Richter, Dirk",Men,Ger,Germany,M,Bronze,1990,Europe,Yes,Water Sports
Barcelona,1992,Aquatics,Swimming,4X200M Freestyle Relay,"Jorgensen, Daniel Plong",Men,Usa,United States,M,Bronze,1990,North America,No,Water Sports
Barcelona,1992,Aquatics,Swimming,4X100M Medley Relay,"Meshcheryakova, Natalia",Women,Eun,Unified Team,W,Bronze,1990,Europe,No,Water Sports
Barcelona,1992,Aquatics,Synchronized S.,Duet,"Josephson, Karen",Women,Usa,United States,W,Gold,1990,North America,Yes,Water Sports
Barcelona,1992,Aquatics,Synchronized S.,Duet,"Josephson, Sarah",Women,Usa,United States,W,Gold,1990,North America,Yes,Water Sports
Barcelona,1992,Aquatics,Synchronized S.,Duet,"Takayama, Aki",Women,Jpn,Japan,W,Bronze,1990,Asia,No,Water Sports
Barcelona,1992,Aquatics,Synchronized S.,Solo,"Frechette, Sylvie",Women,Can,Canada,W,Gold,1990,North America,Yes,Water Sports
Barcelona,1992,Aquatics,Synchronized S.,Solo,"Okuno, Fumiko",Women,Jpn,Japan,W,Bronze,1990,Asia,Yes,Water Sports
Barcelona,1992,Aquatics,Synchronized S.,Solo,"Babb-Sprague, Kristen",Women,Usa,United States,W,Gold,1990,North America,No,Water Sports
Barcelona,1992,Aquatics,Synchronized S.,Duet,"Okuno, Fumiko",Women,Jpn,Japan,W,Bronze,1990,Asia,Yes,Water Sports
Barcelona,1992,Aquatics,Synchronized S.,Duet,"Vilagos, Penny",Women,Can,Canada,W,Silver,1990,North America,No,Water Sports
Barcelona,1992,Aquatics,Synchronized S.,Duet,"Vilagos, Vicky",Women,Can,Canada,W,Silver,1990,North America,No,Water Sports
Barcelona,1992,Aquatics,Water Polo,Water Polo,"Karaboutov, Vladimir",Men,Eun,Unified Team,M,Bronze,1990,Europe,No,Water Sports
Barcelona,1992,Aquatics,Water Polo,Water Polo,"Ogorodnikov, Alexandre",Men,Eun,Unified Team,M,Bronze,1990,Europe,No,Water Sports
Barcelona,1992,Aquatics,Water Polo,Water Polo,"Pedrerol, Sergi",Men,Esp,Spain,M,Silver,1990,Europe,Yes,Water Sports
Barcelona,1992,Aquatics,Water Polo,Water Polo,"Belofastov, Andrei",Men,Eun,Unified Team,M,Bronze,1990,Europe,No,Water Sports
Barcelona,1992,Aquatics,Water Polo,Water Polo,"Porzio, Giuseppe",Men,Ita,Italy,M,Gold,1990,Europe,No,Water Sports
Barcelona,1992,Aquatics,Water Polo,Water Polo,"Gonzalez Junquera, Marco Antonio",Men,Esp,Spain,M,Silver,1990,Europe,No,Water Sports
Barcelona,1992,Aquatics,Water Polo,Water Polo,"Sanchez Alarcon, Ricardo",Men,Esp,Spain,M,Silver,1990,Europe,No,Water Sports
Barcelona,1992,Aquatics,Water Polo,Water Polo,"Pomilio, Amedeo",Men,Ita,Italy,M,Gold,1990,Europe,Yes,Water Sports
Barcelona,1992,Aquatics,Water Polo,Water Polo,"Naumov, Sergey",Men,Eun,Unified Team,M,Bronze,1990,Europe,Yes,Water Sports
Barcelona,1992,Aquatics,Water Polo,Water Polo,"Michavila Jover, Ruben",Men,Esp,Spain,M,Silver,1990,Europe,No,Water Sports
Barcelona,1992,Aquatics,Water Polo,Water Polo,"Oca, Miguel Angel",Men,Esp,Spain,M,Silver,1990,Europe,Yes,Water Sports
Barcelona,1992,Aquatics,Water Polo,Water Polo,"Ballart, Daniel",Men,Esp,Spain,M,Silver,1990,Europe,Yes,Water Sports
Barcelona,1992,Aquatics,Water Polo,Water Polo,"Garcia Aguado, Pedro",Men,Esp,Spain,M,Silver,1990,Europe,Yes,Water Sports
Barcelona,1992,Aquatics,Water Polo,Water Polo,"Sans, Jordi",Men,Esp,Spain,M,Silver,1990,Europe,Yes,Water Sports
Barcelona,1992,Aquatics,Water Polo,Water Polo,"Gandolfi, Ferdinando",Men,Ita,Italy,M,Gold,1990,Europe,No,Water Sports
Barcelona,1992,Aquatics,Water Polo,Water Polo,"Kovalenko, Alexandre",Men,Eun,Unified Team,M,Bronze,1990,Europe,Yes,Water Sports
Barcelona,1992,Aquatics,Water Polo,Water Polo,"Fiorillo, Mario",Men,Ita,Italy,M,Gold,1990,Europe,No,Water Sports
Barcelona,1992,Aquatics,Water Polo,Water Polo,"Gomez, Salvador",Men,Esp,Spain,M,Silver,1990,Europe,Yes,Water Sports
Barcelona,1992,Aquatics,Water Polo,Water Polo,"Campagna, Alessandro",Men,Ita,Italy,M,Gold,1990,Europe,No,Water Sports
Barcelona,1992,Aquatics,Water Polo,Water Polo,"Averaimo, Gianni",Men,Ita,Italy,M,Gold,1990,Europe,No,Water Sports
Barcelona,1992,Aquatics,Water Polo,Water Polo,"Bovo, Alessandro",Men,Ita,Italy,M,Gold,1990,Europe,Yes,Water Sports
Barcelona,1992,Aquatics,Water Polo,Water Polo,"Caldarella, Paolo",Men,Ita,Italy,M,Gold,1990,Europe,No,Water Sports
Barcelona,1992,Aquatics,Water Polo,Water Polo,"D'Altrui, Marco",Men,Ita,Italy,M,Gold,1990,Europe,No,Water Sports
Barcelona,1992,Aquatics,Water Polo,Water Polo,"Charonov, Evgueni",Men,Eun,Unified Team,M,Bronze,1990,Europe,No,Water Sports
Barcelona,1992,Aquatics,Water Polo,Water Polo,"Apanassenko, Dmitri",Men,Eun,Unified Team,M,Bronze,1990,Europe,Yes,Water Sports
Barcelona,1992,Aquatics,Water Polo,Water Polo,"Silipo, Carlo",Men,Ita,Italy,M,Gold,1990,Europe,Yes,Water Sports
Barcelona,1992,Aquatics,Water Polo,Water Polo,"Gorshkov, Dmitry",Men,Eun,Unified Team,M,Bronze,1990,Europe,Yes,Water Sports
Barcelona,1992,Aquatics,Water Polo,Water Polo,"Estiarte, Manuel",Men,Esp,Spain,M,Silver,1990,Europe,Yes,Water Sports
Barcelona,1992,Aquatics,Water Polo,Water Polo,"Tchiguir, Alexandre",Men,Eun,Unified Team,M,Bronze,1990,Europe,No,Water Sports
Barcelona,1992,Aquatics,Water Polo,Water Polo,"Pico Llado, Jose",Men,Esp,Spain,M,Silver,1990,Europe,No,Water Sports
Barcelona,1992,Aquatics,Water Polo,Water Polo,"Kolotov, Aleksandr",Men,Eun,Unified Team,M,Bronze,1990,Europe,Yes,Water Sports
Barcelona,1992,Aquatics,Water Polo,Water Polo,"Kozlov, Nikolai",Men,Eun,Unified Team,M,Bronze,1990,Europe,Yes,Water Sports
Barcelona,1992,Aquatics,Water Polo,Water Polo,"Ferretti, Massimiliano",Men,Ita,Italy,M,Gold,1990,Europe,No,Water Sports
Barcelona,1992,Aquatics,Water Polo,Water Polo,"Markotch, Serguei",Men,Eun,Unified Team,M,Bronze,1990,Europe,No,Water Sports
Barcelona,1992,Aquatics,Water Polo,Water Polo,"Attolico, Francesco",Men,Ita,Italy,M,Gold,1990,Europe,Yes,Water Sports
Barcelona,1992,Aquatics,Water Polo,Water Polo,"Rollan, Jesus",Men,Esp,Spain,M,Silver,1990,Europe,Yes,Water Sports
Barcelona,1992,Aquatics,Water Polo,Water Polo,"Porzio, Francesco",Men,Ita,Italy,M,Gold,1990,Europe,No,Water Sports
Barcelona,1992,Aquatics,Water Polo,Water Polo,"Silvestre Sanchez, Manuel",Men,Esp,Spain,M,Silver,1990,Europe,No,Water Sports
Barcelona,1992,Archery,Archery,Team (Fita Olympic Round - 70M),"Wang, Hong",Women,Chn,China,W,Silver,1990,Asia,No,Other Sports
Barcelona,1992,Archery,Archery,Individual (Fita Olympic Round - 70M),"Chung, Jae-Hun",Men,Kor,"Korea, South",M,Silver,1990,Asia,No,Other Sports
Barcelona,1992,Archery,Archery,Team (Fita Olympic Round - 70M),"Valeeva, Natalia",Women,Eun,Unified Team,W,Bronze,1990,Europe,Yes,Other Sports
Barcelona,1992,Archery,Archery,Team (Fita Olympic Round - 70M),"Arzhannikova, Lyudmila",Women,Eun,Unified Team,W,Bronze,1990,Europe,No,Other Sports
Barcelona,1992,Archery,Archery,Individual (Fita Olympic Round - 70M),"Cho, Youn-Jeong",Women,Kor,"Korea, South",W,Gold,1990,Asia,Yes,Other Sports
Barcelona,1992,Archery,Archery,Team (Fita Olympic Round - 70M),"Lee, Eun Kyung",Women,Kor,"Korea, South",W,Gold,1990,Asia,Yes,Other Sports
Barcelona,1992,Archery,Archery,Team (Fita Olympic Round - 70M),"Holgado Romero, Juan Carlos",Men,Esp,Spain,M,Gold,1990,Europe,No,Other Sports
Barcelona,1992,Archery,Archery,Team (Fita Olympic Round - 70M),"Lipponen, Jari",Men,Fin,Finland,M,Silver,1990,Europe,No,Other Sports
Barcelona,1992,Archery,Archery,Individual (Fita Olympic Round - 70M),"Flute, Sebastien",Men,Fra,France,M,Gold,1990,Europe,No,Other Sports
Barcelona,1992,Archery,Archery,Team (Fita Olympic Round - 70M),"Vazquez, Antonio",Men,Esp,Spain,M,Gold,1990,Europe,No,Other Sports
Barcelona,1992,Archery,Archery,Team (Fita Olympic Round - 70M),"Wang, Xiaozhu",Women,Chn,China,W,Silver,1990,Asia,No,Other Sports
Barcelona,1992,Archery,Archery,Individual (Fita Olympic Round - 70M),"Terry, Simon",Men,Gbr,United Kingdom,M,Bronze,1990,Europe,Yes,Other Sports
